count,groupMetadataID,start_time,end_time,nummsgs,filebase,folder,vehilceID,experimentID,isOneMode
326,96ceec56-f1cf-11ee-bae4-fb353e7798cd,1.70863e+18,1.70863e+18,778583,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708631926/20240222150008.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708631926/20240222150008.record.00000,Van1,1708631926,False
327,3ed4aa16-f1d6-11ee-bae6-fb353e7798cd,1.70863e+18,1.70863e+18,770633,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708633244/20240222152239.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708633244/20240222152239.record.00000,Van1,1708633244,False
328,236836f6-f1dd-11ee-bae8-fb353e7798cd,1.70863e+18,1.70864e+18,773185,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708634226/20240222153757.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708634226/20240222153757.record.00000,Van1,1708634226,False
329,1c74d294-f1e4-11ee-baf0-fb353e7798cd,1.70864e+18,1.70864e+18,765614,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708635122/20240222155302.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan1/1708635122/20240222155302.record.00000,Van1,1708635122,False
5,88180f82-ed4f-11ee-9385-ef789ffde1d3,1.68485e+18,1.68486e+18,651969,/Deployment_2_SEOhio/Blue Route/TRCVan2/1684854744/van2_blue_loop_shadow.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1684854744/van2_blue_loop_shadow.record.00000,Van2,1684781663,False
6,c0555ef0-f50f-11ee-8afa-cb629b0d53e6,1.68487e+18,1.68487e+18,1510291,/Deployment_2_SEOhio/RedRoute/TRCVan2/1684867984/van2_red_shadow.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1684867984/van2_red_shadow.record.00000,Van2,1684784353,False
20,59c189d8-ed54-11ee-9385-ef789ffde1d3,1.69107e+18,1.69107e+18,1572320,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691072577/20230803102431.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691072577/20230803102431.record.00000,Van2,1691072577,False
21,d94ef300-ed60-11ee-9385-ef789ffde1d3,1.69108e+18,1.69108e+18,1596260,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691075427/20230803111216.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691075427/20230803111216.record.00000,Van2,1691075427,False
22,8b6a6cfc-ed6d-11ee-9385-ef789ffde1d3,1.69108e+18,1.69108e+18,1578512,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691081526/20230803125408.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691081526/20230803125408.record.00000,Van2,1691081526,False
23,530de03a-ed79-11ee-9385-ef789ffde1d3,1.69108e+18,1.69109e+18,1582686,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691084538/20230803134341.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691084538/20230803134341.record.00000,Van2,1691084538,False
24,43914d48-ed85-11ee-9385-ef789ffde1d3,1.69109e+18,1.69109e+18,1518117,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691087271/20230803142920.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691087271/20230803142920.record.00000,Van2,1691087271,False
26,c9023e32-ed90-11ee-9385-ef789ffde1d3,1.6915e+18,1.69151e+18,1721810,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691504361/20230808102628.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691504361/20230808102628.record.00000,Van2,1691504361,False
27,e269948a-ed9d-11ee-9385-ef789ffde1d3,1.69151e+18,1.69151e+18,1666446,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691508219/20230808112603.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691508219/20230808112603.record.00000,Van2,1691508219,False
28,60546ef4-edaa-11ee-9385-ef789ffde1d3,1.69151e+18,1.69151e+18,1504574,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691511606/20230808122312.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1691511606/20230808122312.record.00000,Van2,1691511606,False
30,ce6465b6-f51b-11ee-8afa-cb629b0d53e6,1.69152e+18,1.69152e+18,1585501,/Deployment_2_SEOhio/RedRoute/TRCVan2/1691517970/20230808141558.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1691517970/20230808141558.record.00000,Van2,1691517970,False
31,fe0395f0-f1ea-11ee-baf9-fb353e7798cd,1.69168e+18,1.69168e+18,632424,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691678548/20230810104912.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691678548/20230810104912.record.00000,Van2,1691678548,False
32,7a22a34c-f1f0-11ee-bafe-fb353e7798cd,1.69168e+18,1.69168e+18,657025,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691679859/20230810110659.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691679859/20230810110659.record.00000,Van2,1691679859,False
33,0f3cdf60-f1f6-11ee-bb00-fb353e7798cd,1.69168e+18,1.69168e+18,648843,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691680851/20230810112305.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691680851/20230810112305.record.00000,Van2,1691680851,False
34,a08a8c7e-f1fb-11ee-bb05-fb353e7798cd,1.69168e+18,1.69168e+18,624862,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691681779/20230810113914.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691681779/20230810113914.record.00000,Van2,1691681779,False
35,df6c3fb4-f200-11ee-bb07-fb353e7798cd,1.69168e+18,1.69168e+18,634966,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691683677/20230810121006.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691683677/20230810121006.record.00000,Van2,1691683677,False
36,43abeb00-f206-11ee-bb07-fb353e7798cd,1.69168e+18,1.69169e+18,622396,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691684637/20230810122612.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1691684637/20230810122612.record.00000,Van2,1691684637,False
46,7948628e-f20b-11ee-bb0f-fb353e7798cd,1.69272e+18,1.69272e+18,676037,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692718087/20230822113405.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692718087/20230822113405.record.00000,Van2,1692718087,False
47,fa852f30-f210-11ee-bb10-fb353e7798cd,1.69272e+18,1.69272e+18,547140,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692720346/20230822120757.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692720346/20230822120757.record.00000,Van2,1692720346,True
48,986a0b90-f215-11ee-bb15-fb353e7798cd,1.69272e+18,1.69272e+18,557412,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692721184/20230822122108.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692721184/20230822122108.record.00000,Van2,1692721184,True
49,57a2192c-f21a-11ee-bb17-fb353e7798cd,1.69272e+18,1.69272e+18,550319,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692722030/20230822123743.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692722030/20230822123743.record.00000,Van2,1692722030,True
50,cd11fc28-f21e-11ee-bb1c-fb353e7798cd,1.69272e+18,1.69272e+18,597586,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692723072/20230822130021.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692723072/20230822130021.record.00000,Van2,1692723072,True
51,b2f58080-f223-11ee-bb20-fb353e7798cd,1.69272e+18,1.69273e+18,546034,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692724389/20230822131909.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692724389/20230822131909.record.00000,Van2,1692724389,True
52,2f2939cc-f228-11ee-bb28-fb353e7798cd,1.69273e+18,1.69273e+18,724769,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692725685/20230822133724.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1692725685/20230822133724.record.00000,Van2,1692725685,True
54,45ad3a9a-edb4-11ee-9385-ef789ffde1d3,1.69289e+18,1.69289e+18,1564135,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692887823/20230824104552.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692887823/20230824104552.record.00000,Van2,1692887823,True
55,e8a8b2be-edbf-11ee-9385-ef789ffde1d3,1.69289e+18,1.69289e+18,1544460,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692891046/20230824113426.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692891046/20230824113426.record.00000,Van2,1692891046,False
56,7613801a-edcb-11ee-9385-ef789ffde1d3,1.6929e+18,1.6929e+18,1640273,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692896526/20230824131233.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692896526/20230824131233.record.00000,Van2,1692896526,False
57,3ce8a358-edd8-11ee-9385-ef789ffde1d3,1.6929e+18,1.6929e+18,1759407,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692900817/20230824141453.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1692900817/20230824141453.record.00000,Van2,1692900817,False
83,64875cc0-d054-11ee-9435-f7e542e2436c,1.69472e+18,1.69472e+18,1681244,/Deployment_2_SEOhio/Blue Route/TRCVan1/1694716007/20230914143655.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan1/1694716007/20230914143655.record.00000,Van2,1694716007,False
127,2a61b8a8-f528-11ee-8afa-cb629b0d53e6,1.69756e+18,1.69756e+18,960627,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697559721/20231017123635.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697559721/20231017123635.record.00000,Van2,1697559721,False
128,41b67a28-f52f-11ee-8afa-cb629b0d53e6,1.69756e+18,1.69756e+18,1737647,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697562875/20231017131710.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697562875/20231017131710.record.00000,Van2,1697562875,False
129,fe973c9c-f53c-11ee-8afa-cb629b0d53e6,1.69757e+18,1.69757e+18,1609624,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697569600/20231017151026.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697569600/20231017151026.record.00000,Van2,1697569600,False
130,96f7a614-f549-11ee-8afa-cb629b0d53e6,1.69757e+18,1.69757e+18,1605708,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697572375/20231017155538.record.00000,/Deployment_2_SEOhio/RedRoute/TRCVan2/1697572375/20231017155538.record.00000,Van2,1697572375,False
133,aef91c4a-ede5-11ee-9385-ef789ffde1d3,1.69773e+18,1.69773e+18,1595886,/Deployment_2_SEOhio/Blue Route/TRCVan2/1697724037/20231019103308.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1697724037/20231019103308.record.00000,Van2,1697724037,False
134,513a670c-eea9-11ee-9385-ef789ffde1d3,1.69773e+18,1.69773e+18,449927,/Deployment_2_SEOhio/Blue Route/TRCVan2/1697730205/20231019114621.record.00000,/Deployment_2_SEOhio/Blue Route/TRCVan2/1697730205/20231019114621.record.00000,Van2,1697730205,False
195,a437811e-ccf4-11ee-9435-f7e542e2436c,1.70119e+18,1.70119e+18,625618,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701070980/20231128115252.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701070980/20231128115252.record.00000,Van2,1701070980,True
196,fe729430-f232-11ee-bb32-fb353e7798cd,1.70119e+18,1.70119e+18,684669,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701192784/20231128123411.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701192784/20231128123411.record.00000,Van2,1701192784,True
197,4cf81634-f238-11ee-bb34-fb353e7798cd,1.70119e+18,1.7012e+18,704029,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701194185/20231128125800.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701194185/20231128125800.record.00000,Van2,1701194185,False
198,e9a1d768-f23d-11ee-bb39-fb353e7798cd,1.7012e+18,1.7012e+18,753581,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701195386/20231128131916.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701195386/20231128131916.record.00000,Van2,1701195386,False
199,f8fd0fd8-f243-11ee-bb3f-fb353e7798cd,1.7012e+18,1.7012e+18,758506,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701196779/20231128134136.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701196779/20231128134136.record.00000,Van2,1701196779,False
200,58d78342-f24a-11ee-bb45-fb353e7798cd,1.7012e+18,1.7012e+18,727298,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701198151/20231128140454.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701198151/20231128140454.record.00000,Van2,1701198151,False
201,25135418-f250-11ee-bb4a-fb353e7798cd,1.7012e+18,1.7012e+18,751183,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701199673/20231128142921.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701199673/20231128142921.record.00000,Van2,1701199673,False
202,cbdc93f4-f255-11ee-bb4e-fb353e7798cd,1.7012e+18,1.7012e+18,705558,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701203037/20231128152559.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701203037/20231128152559.record.00000,Van2,1701203037,False
203,de226278-f25a-11ee-bb4e-fb353e7798cd,1.7012e+18,1.70121e+18,743008,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701204159/20231128154451.record.00000,/Deployment_2_SEOhio/GreenRoute/TRCVan2/1701204159/20231128154451.record.00000,Van2,1701204159,False
